"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"1817","Q9CPN7",0.104870055032592,1.07539752397777,24.2289897959698,-0.660726196517039,0.51714994697059,0.999721833650411,0.999721833650411,-4.70795929775344,"RIKEN cDNA 1810009J06 gene OS=Mus musculus OX=10090 GN=1810009J06Rik PE=2 SV=1",0,6.62,8,1,23,1,247,26.5,6.93,"protein metabolism;other metabolic processes","non-structural extracellular","other molecular function","73626","ENSMUSG00000094808","1810009J06Rik",NA,NA
"1818","Q8K411",-0.104807120701128,-1.07535061319888,24.768758606788,0.877461349198961,0.391789699559362,0.999721833650411,0.999721833650411,-4.65729026637599,"Presequence protease, mitochondrial OS=Mus musculus OX=10090 GN=Pitrm1 PE=1 SV=1",0,237.094,28,23,232,23,1036,117.3,7.2,"protein metabolism;other metabolic processes","mitochondrion","other molecular function","69617","ENSMUSG00000021193","Pitrm1","Mitochondrial protein import",NA
"1819","Q8CHX7",0.104771949443624,1.07532439769856,23.052278528372,-0.817101065289421,0.424546898371865,0.999721833650411,0.999721833650411,-4.67267227566066,"Raftlin-2 OS=Mus musculus OX=10090 GN=Rftn2 PE=1 SV=3",0,75.601,19,7,45,7,500,54.9,5.5,"transport;other biological processes","plasma membrane;other membranes",NA,"74013","ENSMUSG00000025978","Rftn2",NA,NA
"1820","Q3UHK6",0.104768870856994,1.0753221030516,24.1954124525774,-0.832604234517861,0.415971334189914,0.999721833650411,0.999721833650411,-4.66881264945727,"Teneurin-4 OS=Mus musculus OX=10090 GN=Tenm4 PE=1 SV=2",0,76.15,8,15,38,14,2771,308.2,6.57,"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;nucleus;other cell component","other molecular function","23966","ENSMUSG00000048078","Tenm4",NA,NA
"1821","Q9JLZ6",-0.104767035879252,-1.07532073533991,17.8964734955611,0.486404748310778,0.633270326950079,0.999721833650411,0.999721833650411,-4.69515795572513,"Hypermethylated in cancer 2 protein OS=Mus musculus OX=10090 GN=Hic2 PE=2 SV=4",0.003,2.954,2,1,4,1,619,66.7,6.35,"other biological processes","nucleus","nucleic acid binding activity;other molecular function","58180","ENSMUSG00000050240","Hic2",NA,NA
"1822","Q9QY42",0.104751851148194,1.07530941737612,21.4160201410924,-0.681387456334775,0.504293423291177,0.999721833650411,0.999721833650411,-4.70368547740365,"Prosaposin receptor GPR37 OS=Mus musculus OX=10090 GN=Gpr37 PE=2 SV=1",0,13.399,2,1,16,1,600,66.7,8.12,"other metabolic processes;signal transduction;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","other molecular function","14763","ENSMUSG00000039904","Gpr37","G alpha (i) signalling events; Peptide ligand-binding receptors","Odorant GPCRs; GPCRs, Class A Rhodopsin-like; Parkinsons Disease Pathway"
"1823","A0A0N4SVB5",-0.104692315674725,-1.07526504366403,25.5301555516586,0.693718252623374,0.496708486543842,0.999721833650411,0.999721833650411,-4.70107749934823,"Proline-rich transmembrane protein 3 OS=Mus musculus OX=10090 GN=Prrt3 PE=1 SV=1",0,99.674,23,14,111,14,972,101.2,7.52,NA,"other membranes",NA,"210673","ENSMUSG00000045009","Prrt3",NA,NA
"1824","P24549",0.104690953927562,1.07526402873129,24.9015471739693,-0.426667684167628,0.674677343647973,0.999721833650411,0.999721833650411,-4.7477023322939,"Retinal dehydrogenase 1 OS=Mus musculus OX=10090 GN=Aldh1a1 PE=1 SV=5",0,336.102,47,21,211,14,501,54.4,7.8,"other metabolic processes;stress response;developmental processes;other biological processes","cytosol;nucleus;other cell component","other molecular function","11668","ENSMUSG00000053279","Aldh1a1","RA biosynthesis pathway; Ethanol oxidation; Fructose catabolism","Retinol metabolism; Dopaminergic Neurogenesis; Fatty Acid Omega Oxidation; Tryptophan metabolism"
"1825","Q9CZR3",-0.104605993202085,-1.0752007079882,23.482792846012,0.655289283961037,0.52056346852114,0.999721833650411,0.999721833650411,-4.70906383763802,"Mitochondrial import receptor subunit TOM40B OS=Mus musculus OX=10090 GN=Tomm40l PE=1 SV=1",0,119.061,26,7,111,7,308,34,7.27,"cell organization and biogenesis;transport","other membranes;mitochondrion;other cell component","transporter activity;other molecular function","641376","ENSMUSG00000005674","Tomm40l",NA,NA
"1826","Q5GH67",0.104514226400958,1.07513231890472,21.1279744474002,-0.80412276203135,0.431811427200588,0.999721833650411,0.999721833650411,-4.67585428969607,"XK-related protein 4 OS=Mus musculus OX=10090 GN=Xkr4 PE=1 SV=1",0,33.854,8,4,18,4,647,71.5,8.03,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes",NA,"497097","ENSMUSG00000051951","Xkr4",NA,NA
"1827","P12787",0.104300629909559,1.07497315325601,28.0617582919603,-0.815671278264435,0.425343396395135,0.999721833650411,0.999721833650411,-4.67302502616096,"Cytochrome c oxidase subunit 5A, mitochondrial OS=Mus musculus OX=10090 GN=Cox5a PE=1 SV=2",0,164.443,60,9,183,9,146,16.1,6.54,"other metabolic processes;transport","other membranes;mitochondrion","transporter activity;other molecular function","12858","ENSMUSG00000000088","Cox5a","Cytoprotection by HMOX1; Respiratory electron transport; TP53 Regulates Metabolic Genes","Arachidonate Epoxygenase   Epoxide Hydrolase; Electron Transport Chain"
"1828","G5E884",-0.104188049331391,-1.07488927109528,24.640486802537,0.49827789897285,0.624317524802165,0.999721833650411,0.999721833650411,-4.73726891612589,"Non-specific serine/threonine protein kinase OS=Mus musculus OX=10090 GN=Pak1 PE=1 SV=1",0,254.056,51,19,193,12,544,60.6,5.86,"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component","kinase activity;other molecular function","18479","ENSMUSG00000030774","Pak1",NA,"Signaling of Hepatocyte Growth Factor Receptor; Chemokine signaling pathway; IL-3 Signaling Pathway; Alpha6-Beta4 Integrin Signaling Pathway; MAPK signaling pathway; Regulation of Actin Cytoskeleton; FAS pathway and Stress induction of HSP regulation; EGFR1 Signaling Pathway; Integrin-mediated Cell Adhesion; Focal Adhesion"
"1829","P70404",0.104078904265315,1.07480795493386,27.458319262576,-0.730737992552816,0.474337882646661,0.999721833650411,0.999721833650411,-4.69299271417382,"Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial OS=Mus musculus OX=10090 GN=Idh3g PE=1 SV=1",0,332.518,39,12,455,12,393,42.8,9.01,"other metabolic processes;other biological processes","nucleus","other molecular function","15929","ENSMUSG00000002010","Idh3g","Citric acid cycle (TCA cycle)","TCA Cycle"
"1830","Q9DB34",0.104068498552742,1.07480020270487,22.7341375704584,-0.561467746495035,0.581397877436578,0.999721833650411,0.999721833650411,-4.72678570693171,"Charged multivesicular body protein 2a OS=Mus musculus OX=10090 GN=Chmp2a PE=1 SV=1",0,17.279,18,5,31,5,222,25.1,5.97,"cell cycle OR cell proliferation;cell organization and biogenesis;transport;other biological processes","other membranes;cytosol;nucleus;other cytoplasmic organelle","other molecular function","68953","ENSMUSG00000033916","Chmp2a","Macroautophagy; Sealing of the nuclear envelope (NE) by ESCRT-III; Pyroptosis; Endosomal Sorting Complex Required For Transport (ESCRT); Lysosome Vesicle Biogenesis",NA
"1831","P51863",0.104036763369734,1.0747765604208,27.394218830086,-0.923637023615673,0.367883681105083,0.999721833650411,0.999721833650411,-4.64488805039854,"V-type proton ATPase subunit d 1 OS=Mus musculus OX=10090 GN=Atp6v0d1 PE=1 SV=2",0,205.049,43,14,206,14,351,40.3,5,"cell organization and biogenesis;transport;developmental processes;other biological processes","plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component","transporter activity;other molecular function","11972","ENSMUSG00000013160","Atp6v0d1","Amino acids regulate mTORC1; ROS and RNS production in phagocytes; Insulin receptor recycling; Transferrin endocytosis and recycling; Ion channel transport",NA
"1832","Q8R066",0.103912342789435,1.07468387377989,21.1474452559625,-0.769151374133806,0.451772009521559,0.999721833650411,0.999721833650411,-4.68420391486616,"Complement C1q tumor necrosis factor-related protein 4 OS=Mus musculus OX=10090 GN=C1qtnf4 PE=1 SV=1",0,20.396,13,4,8,4,326,35,8.98,"signal transduction;other biological processes","non-structural extracellular","signal transduction activity or receptor binding","67445","ENSMUSG00000040794; ENSMUSG00000110961","C1qtnf4",NA,NA
"1833","Q8VHI6",0.10388985260283,1.07466712065343,22.2435241875015,-0.752329016034628,0.461572355302875,0.999721833650411,0.999721833650411,-4.68810246889609,"Wiskott-Aldrich syndrome protein family member 3 OS=Mus musculus OX=10090 GN=Wasf3 PE=1 SV=1",0,79.359,21,8,67,6,501,55.2,6.37,"cell organization and biogenesis;developmental processes;other biological processes","cytoskeleton;other cell component","cytoskeletal activity;other molecular function","245880","ENSMUSG00000029636","Wasf3","VEGFA-VEGFR2 Pathway; RAC1 GTPase cycle; Regulation of actin dynamics for phagocytic cup formation; RHO GTPases Activate WASPs and WAVEs",NA
"1834","Q91WC3",-0.103871271832642,-1.07465327988068,26.7363343895399,0.779740082478217,0.445669213285876,0.999721833650411,0.999721833650411,-4.68171058515586,"Long-chain-fatty-acid--CoA ligase 6 OS=Mus musculus OX=10090 GN=Acsl6 PE=1 SV=1",0,346.712,44,25,390,24,697,78,7.34,"cell cycle OR cell proliferation;other metabolic processes;transport;developmental processes;other biological processes","other membranes;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle","other molecular function","216739","ENSMUSG00000020333","Acsl6","Synthesis of very long-chain fatty acyl-CoAs","Fatty Acid Beta Oxidation; PPAR signaling pathway; Fatty Acid Biosynthesis"
"1835","P62843",-0.103675729995331,-1.07450763202689,20.8665177140599,0.780249989191694,0.445376620025915,0.999721833650411,0.999721833650411,-4.68158975181666,"40S ribosomal protein S15 OS=Mus musculus OX=10090 GN=Rps15 PE=1 SV=2",0,37.477,21,2,25,2,145,17,10.39,"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;transport;other biological processes","cytosol;translational apparatus;nucleus","nucleic acid binding activity;other molecular function","20054","ENSMUSG00000063457","Rps15","L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","Cytoplasmic Ribosomal Proteins"
"1836","O88343",-0.103667780274083,-1.07450171115493,21.0521471123424,0.580594993305375,0.568706920330063,0.999721833650411,0.999721833650411,-4.72338007296436,"Electrogenic sodium bicarbonate cotransporter 1 OS=Mus musculus OX=10090 GN=Slc4a4 PE=1 SV=2",0,514.794,27,25,419,2,1079,121.4,6.84,"transport;other biological processes","plasma membrane;other membranes;other cell component","transporter activity;other molecular function","54403","ENSMUSG00000060961","Slc4a4","Bicarbonate transporters",NA
"1837","O35405",-0.103571175773627,-1.07442976370738,24.0819181963545,0.52570303711545,0.605506800641832,0.999721833650411,0.999721833650411,-4.73286469115844,"5'-3' exonuclease PLD3 OS=Mus musculus OX=10090 GN=Pld3 PE=1 SV=1",0,67.033,17,7,81,7,488,54.4,6.52,"DNA metabolism;other metabolic processes;stress response;other biological processes","other membranes;ER/Golgi;other cytoplasmic organelle","other molecular function","18807","ENSMUSG00000003363","Pld3","Role of phospholipids in phagocytosis",NA
"1838","A2ASZ8",-0.103560056070037,-1.07442148247391,24.1666457530152,0.888270370384161,0.386103704692197,0.999721833650411,0.999721833650411,-4.65443583690023,"Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Mus musculus OX=10090 GN=Slc25a25 PE=1 SV=1",0,129.605,39,14,129,7,469,52.6,8.54,"other metabolic processes;transport;developmental processes;other biological processes","other membranes;mitochondrion","transporter activity;other molecular function","227731","ENSMUSG00000026819","Slc25a25",NA,NA
"1839","Q9D964",-0.103538599957464,-1.07440550353435,21.6516682559388,0.663091264043205,0.515668992264811,0.999721833650411,0.999721833650411,-4.70747620134178,"Glycine amidinotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Gatm PE=1 SV=1",0,55.664,18,5,38,5,423,48.3,7.88,"other metabolic processes;developmental processes;other biological processes","other membranes;mitochondrion","other molecular function","67092","ENSMUSG00000027199; ENSMUSG00000111138","Gatm","Creatine metabolism",NA
"1840","Q60996",-0.103532063452654,-1.07440063567203,21.9699492141092,0.792692475212912,0.438273792528187,0.999721833650411,0.999721833650411,-4.67861952200359,"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Mus musculus OX=10090 GN=Ppp2r5c PE=1 SV=2",0,73.343,18,8,65,5,524,60.8,6.64,"protein metabolism;other metabolic processes;signal transduction;other biological processes","cytosol;ER/Golgi;nucleus;other cell component","enzyme regulator activity","26931","ENSMUSG00000017843","Ppp2r5c","RHO GTPases Activate Formins; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; EML4 and NUDC in mitotic spindle formation; RAF activation; Negative regulation of MAPK pathway; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Platelet sensitization by LDL; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Regulation of TP53 Degradation; Beta-catenin phosphorylation cascade; Disassembly of the destruction complex and recruitment of AXIN to the membrane; CTLA4 inhibitory signaling","Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; Glycogen Metabolism; IL-6 signaling Pathway; Wnt Signaling Pathway; Wnt Signaling Pathway and Pluripotency"
"1841","Q80UY2",-0.103470583462087,-1.07435485140602,23.6385552418427,0.860595077931014,0.40077159443923,0.999721833650411,0.999721833650411,-4.66168411459338,"E3 ubiquitin-protein ligase KCMF1 OS=Mus musculus OX=10090 GN=Kcmf1 PE=1 SV=1",0.009,2.036,2,1,2,1,381,41.8,5.76,"cell-cell signaling;protein metabolism;other metabolic processes","plasma membrane;other membranes;cytosol;other cell component","other molecular function","74287","ENSMUSG00000055239","Kcmf1","Neutrophil degranulation",NA
"1842","Q91YJ5",0.103466981050484,1.07435216874375,19.8592950964171,-0.58440350171075,0.566197208062253,0.999721833650411,0.999721833650411,-4.72268918586343,"Translation initiation factor IF-2, mitochondrial OS=Mus musculus OX=10090 GN=Mtif2 PE=1 SV=2",0,64.588,14,6,32,6,727,81.2,7.24,"cell organization and biogenesis;protein metabolism;other metabolic processes","nucleus","translation activity;nucleic acid binding activity;other molecular function","76784","ENSMUSG00000020459","Mtif2",NA,"TNF-alpha NF-kB Signaling Pathway"
"1843","Q8BWC5",-0.103435159054055,-1.07432847166789,18.489862763824,0.623401973383561,0.542376590001072,0.999721833650411,0.999721833650411,-4.68701388225189,"Protein EFR3 homolog A OS=Mus musculus OX=10090 GN=Efr3a PE=1 SV=1",0,14.837,14,2,11,1,174,20.1,7.69,NA,NA,NA,NA,"ENSMUSG00000015002","Efr3a",NA,NA
"1844","A1BN54",0.103369881192972,1.0742798624496,27.4512636047661,-0.474284385507717,0.640995936482991,0.999721833650411,0.999721833650411,-4.74093733049934,"Alpha-actinin cytoskeletal isoform OS=Mus musculus OX=10090 GN=Actn1 PE=1 SV=1",0,822.937,59,49,725,2,887,102.7,5.48,NA,"plasma membrane;other membranes;cytoskeleton;other cell component","cytoskeletal activity;other molecular function","109711","ENSMUSG00000015143","Actn1",NA,"Regulation of Actin Cytoskeleton; Integrin-mediated Cell Adhesion; Focal Adhesion"
"1845","F8VPN4",-0.103202788034327,-1.07415544639793,22.258838173577,0.612531167665536,0.547842225748929,0.999721833650411,0.999721833650411,-4.71745600966271,"4-alpha-glucanotransferase OS=Mus musculus OX=10090 GN=Agl PE=1 SV=1",0,112.605,14,16,76,16,1532,174.2,6.74,"other metabolic processes;other biological processes","cytosol;ER/Golgi;nucleus;other cell component","other molecular function","77559","ENSMUSG00000033400","Agl","Neutrophil degranulation; Glycogen breakdown (glycogenolysis)","Glycogen Metabolism"
