Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q9ER35,0.07029727442900224,1.0499330052095612,20.98601512788803,0.49695348298461733,0.6252328405810703,0.9997218336504108,0.9997218336504108,-4.737475916283692,Fructosamine-3-kinase OS=Mus musculus OX=10090 GN=Fn3k PE=1 SV=1,0,50.998,19,5,11,5,309,35,8.4,protein metabolism;other metabolic processes;other biological processes,cytosol,kinase activity;other molecular function,63828,ENSMUSG00000025175,Fn3k,"Gamma carboxylation, hypusine formation and arylsulfatase activation",NA
Q9Z1L5,0.07023154906196183,1.0498851741307054,24.766459761913104,0.3051606315403544,0.7637419821354849,0.9997218336504108,0.9997218336504108,-4.761811172621485,Voltage-dependent calcium channel subunit alpha-2/delta-3 OS=Mus musculus OX=10090 GN=Cacna2d3 PE=1 SV=1,0,248.277,26,21,152,21,1091,122.7,5.73,transport;other biological processes,plasma membrane;other membranes,transporter activity;other molecular function,12294,ENSMUSG00000021991,Cacna2d3,Presynaptic depolarization and calcium channel opening,NA
B9EHT4,0.07015133743261259,1.0498268037495462,19.807036250839115,0.4486557652523846,0.6590305914490793,0.9997218336504108,0.9997218336504108,-4.74466395755364,CAP-Gly domain-containing linker protein 3 OS=Mus musculus OX=10090 GN=Clip3 PE=1 SV=1,0,6.608,5,2,3,2,547,59.5,7.94,cell organization and biogenesis;protein metabolism;other metabolic processes;transport;other biological processes,plasma membrane;other membranes;cytoskeleton;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,76686,ENSMUSG00000013921,Clip3,Regulation of TNFR1 signaling,NA
O88342,0.07013386524339538,1.0498140895854517,26.08082147036885,0.463474658146261,0.648575493729403,0.9997218336504108,0.9997218336504108,-4.742533392140158,WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Wdr1 PE=1 SV=3,0,295.803,46,23,253,23,606,66.4,6.6,cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;cytoskeleton;other cell component,cytoskeletal activity,22388,ENSMUSG00000005103,Wdr1,Platelet degranulation,Hypertrophy Model
Q8VDD9,-0.07010854309919878,-1.049795663438756,19.75620208093392,-0.3478789777631889,0.7319633592375964,0.9997218336504108,0.9997218336504108,-4.757372298535045,PH-interacting protein OS=Mus musculus OX=10090 GN=Phip PE=1 SV=2,0.054,1.12,2,1,2,1,1821,206.6,8.82,cell organization and biogenesis;transport;signal transduction;other biological processes,nucleus,signal transduction activity or receptor binding;other molecular function,NA,NA,Phip,RHOBTB2 GTPase cycle,NA
Q8VEG4,0.07005546167217602,1.0497570387639732,18.8135527143089,0.5084427729119387,0.6173135063654842,0.9997218336504108,0.9997218336504108,-4.735662714932346,Exonuclease 3'-5' domain-containing protein 2 OS=Mus musculus OX=10090 GN=Exd2 PE=1 SV=2,0,30.167,7,3,20,3,650,74.3,7.78,DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response,other membranes;mitochondrion;nucleus;other cell component,nucleic acid binding activity;other molecular function,97827,ENSMUSG00000032705,Exd2,NA,NA
E9PUD0,-0.07003973908710392,-1.0497455985053297,18.963736094605125,-0.4431397397355817,0.6629409788341378,0.9997218336504108,0.9997218336504108,-4.7454400023874355,Zinc finger Ran-binding domain-containing protein 2 OS=Mus musculus OX=10090 GN=Zranb2 PE=1 SV=1,0.033,1.473,5,1,8,1,293,33.2,9.92,NA,nucleus,nucleic acid binding activity;other molecular function,NA,ENSMUSG00000028180,Zranb2,NA,NA
Q9CZS1,-0.06998645780938162,-1.0497068302609194,25.800460454208213,-0.5811758300061163,0.5683237908031726,0.9997218336504108,0.9997218336504108,-4.723274979196077,"Aldehyde dehydrogenase X, mitochondrial OS=Mus musculus OX=10090 GN=Aldh1b1 PE=1 SV=1",0,328.511,45,22,267,20,519,57.5,7.02,other metabolic processes,mitochondrion;nucleus;other cell component,other molecular function,72535,ENSMUSG00000035561,Aldh1b1,Ethanol oxidation,NA
Q9CS42,0.06996376823355277,1.049690321425193,20.34755056838421,0.498436332498388,0.6242080720489563,0.9997218336504108,0.9997218336504108,-4.737244118498189,Ribose-phosphate pyrophosphokinase 2 OS=Mus musculus OX=10090 GN=Prps2 PE=1 SV=4,0,60.004,25,6,50,3,318,34.8,6.61,other metabolic processes,other cell component,kinase activity;other molecular function,110639,ENSMUSG00000025742,Prps2,5-Phosphoribose 1-diphosphate biosynthesis,Purine metabolism; Nucleotide Metabolism
Q8VE95,-0.06986617222120017,-1.0496193139554153,20.248944457070397,-0.41940499060286407,0.6798796600440402,0.9997218336504108,0.9997218336504108,-4.74867352432459,UPF0598 protein C8orf82 homolog OS=Mus musculus OX=10090 PE=1 SV=1,0,12.901,10,2,13,2,218,24.3,8.7,NA,NA,NA,NA,NA,NA,NA,NA
P30416,0.0698336784241178,1.0495956736628018,22.448663948990948,0.36705297334495407,0.7178562646406401,0.9997218336504108,0.9997218336504108,-4.755195338255841,Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Mus musculus OX=10090 GN=Fkbp4 PE=1 SV=5,0,71.955,25,9,36,9,458,51.5,5.72,cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,14228,ENSMUSG00000030357,Fkbp4,HSP90 chaperone cycle for steroid hormone receptors (SHR); Estrogen-dependent gene expression; Attenuation phase,NA
G5E8R3,0.06981619008319484,1.0495829505472447,27.812495551900902,0.5832486411781195,0.5669576229049648,0.9997218336504108,0.9997218336504108,-4.722899131917999,Pyruvate carboxylase OS=Mus musculus OX=10090 GN=Pcx PE=1 SV=1,0,807.148,55,47,774,47,1178,129.6,6.71,other metabolic processes,NA,other molecular function,18563,ENSMUSG00000024892,Pcx,NA,Glycolysis and Gluconeogenesis; Alanine and aspartate metabolism; Fatty Acid Biosynthesis; TCA Cycle
P97371,0.0697965981524078,1.0495686972114295,19.886767589015317,0.3557957467041251,0.7261264012300457,0.9997218336504108,0.9997218336504108,-4.756487267765929,Proteasome activator complex subunit 1 OS=Mus musculus OX=10090 GN=Psme1 PE=1 SV=2,0,39.916,18,4,17,4,249,28.7,5.97,other biological processes,nucleus;other cell component,NA,19186,ENSMUSG00000022216,Psme1,Regulation of RAS by GAPs; Ub-specific processing proteases; UCH proteinases; Neddylation; Antigen processing: Ubiquitination & Proteasome degradation; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Dectin-1 mediated noncanonical NF-kB signaling; NIK-->noncanonical NF-kB signaling; Downstream TCR signaling; FCERI mediated NF-kB activation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Regulation of RUNX3 expression and activity; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling,Proteasome Degradation
Q8BFU3,0.06976488750319731,1.049545627790615,20.884340190807855,0.37722570588200927,0.7104135547783295,0.9997218336504108,0.9997218336504108,-4.753994141348867,RING finger protein 214 OS=Mus musculus OX=10090 GN=Rnf214 PE=1 SV=1,0,62.392,13,6,34,6,668,73.6,6.23,protein metabolism;other metabolic processes,NA,other molecular function,235315,ENSMUSG00000042790,Rnf214,NA,NA
Q9D5V5,0.06975187971052677,1.049536164799483,22.30153262059922,0.4292530737057158,0.6728294590724267,0.9997218336504108,0.9997218336504108,-4.74735271740238,Cullin-5 OS=Mus musculus OX=10090 GN=Cul5 PE=1 SV=3,0,82.911,21,15,74,15,780,90.9,7.81,protein metabolism;other metabolic processes;developmental processes;other biological processes,plasma membrane;other membranes;nucleus;other cell component,other molecular function,75717,NA,Cul5,Neddylation; Antigen processing: Ubiquitination & Proteasome degradation; Inactivation of CSF3 (G-CSF) signaling; Downregulation of ERBB2 signaling,NA
P48024,-0.06970202167893902,-1.0494998945541523,19.12723276775293,-0.33931755362829724,0.7390706742663045,0.9997218336504108,0.9997218336504108,-4.699073692212593,Eukaryotic translation initiation factor 1 OS=Mus musculus OX=10090 GN=Eif1 PE=1 SV=2,0,9.236,43,2,8,2,113,12.7,7.44,protein metabolism;other metabolic processes;other biological processes,translational apparatus,translation activity;nucleic acid binding activity,20918,ENSMUSG00000035530,Eif1,NA,Translation Factors
Q9CQV5,0.06965097959128741,1.049462764241453,19.1663731353693,0.4604235218437911,0.6507221042105547,0.9997218336504108,0.9997218336504108,-4.742977503016547,"28S ribosomal protein S24, mitochondrial OS=Mus musculus OX=10090 GN=Mrps24 PE=1 SV=1",0.001,4.503,5,1,16,1,167,18.9,9.76,protein metabolism;other metabolic processes,mitochondrion;translational apparatus,other molecular function,64660,ENSMUSG00000020477,Mrps24,Mitochondrial translation elongation; Mitochondrial translation termination,NA
Q9QXS1,-0.0696377295437216,-1.0494531257750441,27.9241544309027,-0.5633611891482009,0.5801351846980546,0.9997218336504108,0.9997218336504108,-4.726453360640781,Plectin OS=Mus musculus OX=10090 GN=Plec PE=1 SV=3,0,1621.375,44,178,1392,156,4691,533.9,5.96,cell organization and biogenesis;stress response;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,18810,ENSMUSG00000022565,Plec,Caspase-mediated cleavage of cytoskeletal proteins; Type I hemidesmosome assembly,Alpha6-Beta4 Integrin Signaling Pathway; EGFR1 Signaling Pathway
A3KGR9,0.06956325941918351,1.049398955707417,19.66213956460854,0.36033528585405,0.722787183810437,0.9997218336504108,0.9997218336504108,-4.755971013695502,Histocompatibility 13 (Fragment) OS=Mus musculus OX=10090 GN=H13 PE=1 SV=1,0,10.774,3,1,16,1,347,38.2,8.4,protein metabolism;other metabolic processes,other membranes,other molecular function,NA,ENSMUSG00000019188,H13,NA,NA
E9QMC2,0.0693829295153634,1.0492677941098771,25.210044501864036,0.5085024027894974,0.6172725292310298,0.9997218336504108,0.9997218336504108,-4.7356532013829415,Metabotropic glutamate receptor 5 OS=Mus musculus OX=10090 GN=Grm5 PE=1 SV=1,0,165.775,17,20,185,19,1171,128.2,7.58,signal transduction,plasma membrane;other membranes,other molecular function,108071,ENSMUSG00000049583,Grm5,NA,"Hypothetical Network for Drug Addiction; Non-odorant GPCRs; GPCRs, Class C Metabotropic glutamate, pheromone"
Q91V35,0.0693578178469636,1.0492495306274032,22.132767971881965,0.5001213319163426,0.6230445585329132,0.9997218336504108,0.9997218336504108,-4.736979921349823,Receptor-type tyrosine-protein phosphatase alpha OS=Mus musculus OX=10090 GN=Ptpra PE=1 SV=1,0,115.234,19,11,86,10,793,89.8,6.64,protein metabolism;other metabolic processes,plasma membrane;other membranes,other molecular function,19262,ENSMUSG00000027303,Ptpra,NA,Spinal Cord Injury
Q9D0J8,-0.06922924664400654,-1.0491560269696631,21.21590954663698,-0.46954422058056194,0.6443147085404485,0.9997218336504108,0.9997218336504108,-4.741641562425071,Parathymosin OS=Mus musculus OX=10090 GN=Ptms PE=1 SV=3,0,30.312,12,1,12,1,101,11.4,4.22,other biological processes,cytosol,other molecular function,69202,ENSMUSG00000030122,Ptms,NA,NA
Q9D2R6,-0.06921912970812372,-1.0491486697619796,22.872550406306036,-0.5466041947890786,0.5913581911935999,0.9997218336504108,0.9997218336504108,-4.729357981462605,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Coa3 PE=1 SV=1",0,29.145,39,4,29,4,108,12,9.86,cell organization and biogenesis;other biological processes,other membranes;mitochondrion,NA,52469,ENSMUSG00000017188,Coa3,NA,NA
P27545,0.06916128634113505,1.0491066060733623,22.28949884129852,0.4631681300438624,0.6487910072150558,0.9997218336504108,0.9997218336504108,-4.742578136371802,Ceramide synthase 1 OS=Mus musculus OX=10090 GN=Cers1 PE=1 SV=1,0.002,3.379,4,2,10,1,350,40.1,8.38,other metabolic processes;developmental processes;other biological processes,other membranes;ER/Golgi;other cell component,other molecular function,93898,ENSMUSG00000087408,Cers1,Sphingolipid de novo biosynthesis,NA
P13647,0.06915367410252671,1.0491010705800556,25.14650762004539,0.2575470415511209,0.7996757956467757,0.9997218336504108,0.9997218336504108,-4.766085279615436,"CRAP Keratin, type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3",0,271.474,40,31,207,18,590,62.3,7.74,cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,3852,ENSG00000186081,KRT5,Formation of the cornified envelope; Type I hemidesmosome assembly,NA
Q11011,-0.06911173906460277,-1.0490705766415942,25.598815891355645,-0.4210842488133819,0.6786753131793317,0.9997218336504108,0.9997218336504108,-4.748450400847598,Puromycin-sensitive aminopeptidase OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=2,0,329.269,40,30,283,30,920,103.3,5.9,protein metabolism;other metabolic processes;stress response,cytosol;nucleus;other cell component,other molecular function,19155,ENSMUSG00000001441,Npepps,Antigen processing: Ubiquitination & Proteasome degradation,NA
Q99K70,0.06897947904463564,1.0489744068124394,19.91357980437008,0.44162316946759833,0.664017852141386,0.9997218336504108,0.9997218336504108,-4.745651746557958,Ras-related GTP-binding protein C OS=Mus musculus OX=10090 GN=Rragc PE=1 SV=1,0,8.856,7,3,16,3,398,44.1,5.1,stress response;other biological processes,other membranes;nucleus;other cytoplasmic organelle;other cell component,other molecular function,54170,ENSMUSG00000028646,Rragc,TP53 Regulates Metabolic Genes; Energy dependent regulation of mTOR by LKB1-AMPK; mTORC1-mediated signalling; Macroautophagy; Amino acids regulate mTORC1; Regulation of PTEN gene transcription,NA
Q8CH77,-0.06894808242284611,-1.0489515787764228,21.512091964137,-0.3651045486967201,0.7192851468365911,0.9997218336504108,0.9997218336504108,-4.755421756716508,Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2,0.049,1.203,1,1,3,1,1875,202.2,8.06,cell organization and biogenesis;developmental processes,cytoskeleton;other cell component,NA,215690,ENSMUSG00000009418,Nav1,NA,NA
A0A217FL60,0.06890316584104283,1.0489189214339985,19.787748356831525,0.5935747547086162,0.5601773411267761,0.9997218336504108,0.9997218336504108,-4.7210081136401145,EARP and GARP complex-interacting protein 1 OS=Mus musculus OX=10090 GN=Eipr1 PE=1 SV=1,0,22.243,31,3,11,3,135,15.2,6.06,NA,NA,NA,NA,ENSMUSG00000036613,Eipr1,NA,NA
Q5PR73,0.06888399973331971,1.0489049867084095,23.469968705686842,0.45673759151923227,0.6533195180716445,0.9997218336504108,0.9997218336504108,-4.743510253518773,GTP-binding protein Di-Ras2 OS=Mus musculus OX=10090 GN=Diras2 PE=1 SV=1,0,65.137,39,7,76,6,199,22.5,8.76,signal transduction,plasma membrane;other membranes,other molecular function,68203,ENSMUSG00000047842,Diras2,NA,NA
P29595,-0.06883230760129777,-1.048867404847957,21.976056614873677,-0.3969121833072917,0.696095641010715,0.9997218336504108,0.9997218336504108,-4.751578878661423,NEDD8 OS=Mus musculus OX=10090 GN=Nedd8 PE=1 SV=2,0,63.676,35,3,54,3,81,9,7.25,protein metabolism;other metabolic processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,18002,ENSMUSG00000010376,Nedd8,Neddylation; Cargo recognition for clathrin-mediated endocytosis; UCH proteinases; TGF-beta receptor signaling activates SMADs; Iron uptake and transport,NA
Q9QUM9,0.0688250535534074,1.048862131027058,22.65859643955444,0.5221249457846573,0.6079453321138139,0.9997218336504108,0.9997218336504108,-4.733452016940748,Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1,0,51.381,30,7,47,7,246,27.4,6.76,protein metabolism;other metabolic processes;developmental processes;other biological processes,cytosol;cytoskeleton;nucleus;other cell component,nucleic acid binding activity;other molecular function,26443,ENSMUSG00000021024,Psma6,Antigen processing: Ubiquitination & Proteasome degradation; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling,Proteasome Degradation
