Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
O09174,0.4088131756998017,1.3275932282594365,18.406880016043274,2.121394751229323,0.04802041663012546,0.10180121675057797,0.03680646789777219,-4.719820140632178,Alpha-methylacyl-CoA racemase OS=Mus musculus OX=10090 GN=Amacr PE=1 SV=4,0.002,3.3,2,1,3,1,381,41.7,7.4,other metabolic processes,plasma membrane;other membranes;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;other molecular function,17117,ENSMUSG00000022244,Amacr,Peroxisomal protein import; Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol; Synthesis of bile acids and bile salts via 24-hydroxycholesterol; Beta-oxidation of pristanoyl-CoA,NA
O88441,0.40872431854504043,1.327511462868385,24.958371590799313,3.4392420953277845,0.002923348112673633,0.012152863831272983,0.0043938963280535275,-2.0866953031003073,Metaxin-2 OS=Mus musculus OX=10090 GN=Mtx2 PE=1 SV=1,0,128.854,32,7,125,7,263,29.7,5.63,cell organization and biogenesis;transport,other membranes;mitochondrion;nucleus;other cell component,NA,53375,ENSMUSG00000027099,Mtx2,NA,NA
P20152,0.40817816094710935,1.3270090051541525,24.82874299102127,2.3461530430919573,0.03061103292137714,0.07280511813104847,0.026322860657446254,-4.31127820757388,Vimentin OS=Mus musculus OX=10090 GN=Vim PE=1 SV=3,0,224.198,55,25,116,22,466,53.7,5.12,cell organization and biogenesis;stress response;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component,cytoskeletal activity;nucleic acid binding activity;other molecular function,22352,ENSMUSG00000026728,Vim,Striated Muscle Contraction; Aggrephagy; Caspase-mediated cleavage of cytoskeletal proteins; RHOBTB1 GTPase cycle,Spinal Cord Injury; Primary Focal Segmental Glomerulosclerosis FSGS; Alpha6-Beta4 Integrin Signaling Pathway
Q9WUR2,0.4078409100522009,1.3266988338032872,23.414668188140098,2.900823582849267,0.009523574112118342,0.029391077193311188,0.010626412667021592,-3.2202860767217314,Enoyl-CoA delta isomerase 2 OS=Mus musculus OX=10090 GN=Eci2 PE=1 SV=2,0,60.494,18,7,61,7,391,43.2,8.92,other metabolic processes,mitochondrion;other cytoplasmic organelle;other cell component,other molecular function,23986,ENSMUSG00000021417,Eci2,Peroxisomal protein import; Beta-oxidation of very long chain fatty acids,NA
Q8BZ98,-0.4076121877884944,-1.3264885180405372,25.903784668830703,-3.03317661080088,0.007145819231309911,0.023605761601502396,0.008534718290419928,-2.9467841492086135,Dynamin-3 OS=Mus musculus OX=10090 GN=Dnm3 PE=1 SV=1,0,499.444,52,40,504,27,863,97.1,8.35,cell organization and biogenesis;other metabolic processes;transport;developmental processes;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytoskeleton;mitochondrion;ER/Golgi;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,103967,ENSMUSG00000040265,Dnm3,Clathrin-mediated endocytosis; MHC class II antigen presentation; Recycling pathway of L1; Toll Like Receptor 4 (TLR4) Cascade,NA
Q91ZU9,-0.40729720646967493,-1.3261989395201992,20.65046859115942,-2.8230615283980516,0.01126014492600414,0.03364384469551351,0.012164010699174877,-3.3789837118561685,"Glutamate receptor ionotropic, NMDA 3B OS=Mus musculus OX=10090 GN=Grin3b PE=1 SV=1",0.056,1.102,1,1,5,1,1003,109.1,8.48,cell organization and biogenesis;transport;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,transporter activity;other molecular function,170483,ENSMUSG00000035745,Grin3b,NA,NA
P03888,0.40706185740057776,1.3259826122853302,24.159759324132935,3.00146296978944,0.007656711123060558,0.024934836166195788,0.009015248306274135,-3.0126832051744925,NADH-ubiquinone oxidoreductase chain 1 OS=Mus musculus OX=10090 GN=Mtnd1 PE=1 SV=3,0,103.078,14,5,95,5,318,36,6.93,other metabolic processes;stress response;other biological processes,other membranes;mitochondrion;other cell component,other molecular function,17716; 3338902,ENSMUSG00000064341,Mtnd1,Complex I biogenesis,Oxidative phosphorylation; Electron Transport Chain
F6S200,0.40695123412149314,1.3258809422048123,19.412252748012733,2.9405063545517685,0.008740064371769498,0.027467778061518015,0.009931039369808456,-3.1387127681502403,"Pleckstrin homology domain-containing, family G (with RhoGef domain) member 1 (Fragment) OS=Mus musculus OX=10090 GN=Plekhg1 PE=1 SV=1",0,27.929,2,2,2,2,1446,161.9,6.34,NA,nucleus,enzyme regulator activity,NA,ENSMUSG00000040624,Plekhg1,NA,NA
E9QMU3,0.4067883922686413,1.3257312939988883,20.855503380012134,2.214461848226752,0.039929955760608746,0.0884564112718151,0.031981622280656215,-4.553458160752095,Ensconsin OS=Mus musculus OX=10090 GN=Map7 PE=1 SV=3,0,44.928,7,4,26,4,730,81.9,9.36,cell organization and biogenesis,cytoskeleton,NA,17761,ENSMUSG00000019996,Map7,NA,NA
A0A1L1SRI1,-0.40658942533284304,-1.3255484705348484,19.02911069938256,-2.8710846778193506,0.012317266019519862,0.03601064197546571,0.013019731788624436,-3.2170201121605957,Talin-2 (Fragment) OS=Mus musculus OX=10090 GN=Tln2 PE=1 SV=1,0,379.908,28,28,205,1,1471,154.7,5.24,cell adhesion,other cell component,cytoskeletal activity,NA,ENSMUSG00000052698,Tln2,NA,NA
Q3UE31,0.40652243295013335,1.3254869193503116,18.04237306327342,2.286240339218008,0.03456780635110616,0.0796137500155321,0.028784537431880017,-4.4224016803262085,Uncharacterized protein KIAA0930 homolog OS=Mus musculus OX=10090 PE=1 SV=2,0.002,3.503,2,1,1,1,404,45.9,8.13,NA,NA,NA,NA,NA,NA,NA,NA
Q9JM93,0.40644913933547144,1.3254195820010914,16.70740237123794,1.494923049966235,0.15565665672534942,0.25307049676344967,0.09149822970995374,-5.641059833090046,ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Mus musculus OX=10090 GN=Arl6ip4 PE=1 SV=1,0.057,1.098,7,1,1,1,229,25.5,11.19,RNA metabolism OR transcription;other metabolic processes,nucleus,NA,65105,ENSMUSG00000029404,Arl6ip4,NA,NA
Q8CHT0,0.40642164608334497,1.3253943238928334,24.269587596870064,2.3843446677381275,0.02831320964732842,0.06866606721238235,0.024826377121906742,-4.239655171868095,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh4a1 PE=1 SV=3",0,129.59,28,13,78,13,562,61.8,8.24,other metabolic processes,mitochondrion,other molecular function,212647,ENSMUSG00000028737,Aldh4a1,Glyoxylate metabolism and glycine degradation; Proline catabolism,NA
Q3TXV4,0.4061983817787329,1.325189228333602,21.78549616824015,1.695881664904124,0.10712329825846008,0.19033945826717366,0.0688176760947241,-5.421541926406645,Rab22B OS=Mus musculus OX=10090 GN=Rab31 PE=1 SV=1,0,74.871,42,6,53,5,195,21.4,7.4,cell organization and biogenesis;other metabolic processes;transport;other biological processes,other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,106572,ENSMUSG00000056515,Rab31,NA,NA
Q99LC5,0.40601608082073426,1.3250217861533407,26.3585478620664,3.442865469788711,0.0028999501682740467,0.01208108204351799,0.004367943454885792,-2.078909840754391,"Electron transfer flavoprotein subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Etfa PE=1 SV=2",0,200.772,56,14,199,14,333,35,8.38,other metabolic processes,mitochondrion,other molecular function,110842,ENSMUSG00000032314,Etfa,Respiratory electron transport,NA
Q9Z268,-0.4056802877069252,-1.3247134178545357,19.82567284700633,-1.157720613768806,0.2639558651856565,0.3810439797423708,0.13776734164572058,-6.0617038121024,RasGAP-activating-like protein 1 OS=Mus musculus OX=10090 GN=Rasal1 PE=1 SV=2,0,117.132,22,12,25,12,799,89.3,6.37,signal transduction;other biological processes,plasma membrane;other membranes;cytosol,enzyme regulator activity;other molecular function,19415,ENSMUSG00000029602,Rasal1,Regulation of RAS by GAPs,NA
Q9CTY5,0.405096265875617,1.3241772650562669,24.557788730489726,3.414334307197493,0.003089315292147727,0.012722039254288602,0.004599683032811222,-2.1401710120733597,"Calcium uptake protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Micu3 PE=2 SV=2",0,176.735,38,19,201,19,523,59.8,7.15,transport;other biological processes,other membranes;mitochondrion,other molecular function,78506,ENSMUSG00000039478,Micu3,Processing of SMDT1,NA
P09671,0.40505546236031265,1.3241398140900547,28.11155133916158,3.856793139963153,0.0011542357423244653,0.006073221709613775,0.002195787506534724,-1.181533697728522,"Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=3",0,300.896,51,9,501,9,222,24.6,8.62,cell organization and biogenesis;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes,mitochondrion;other cell component,nucleic acid binding activity;other molecular function,20656,ENSMUSG00000006818,Sod2,Detoxification of Reactive Oxygen Species; Transcriptional activation of mitochondrial biogenesis,One carbon metabolism and related pathways; Oxidative Stress; Oxidative Stress and Redox Pathway
H3BKU1,0.40498936987782486,1.3240791542275068,26.014873020520778,3.377786092800675,0.003349813547916642,0.013484795906373324,0.0048754594834753955,-2.2184967971862433,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Mus musculus OX=10090 GN=Ppp2r1b PE=1 SV=1,0,60.182,11,7,98,1,667,73.3,5.2,NA,NA,NA,NA,ENSMUSG00000032058,Ppp2r1b,NA,NA
Q9CZ16,0.4049146991624504,1.3240106245824639,17.733457284240203,1.4015756233732775,0.18280181514407423,0.2864886372930587,0.10358063654031521,-5.765394903734205,Transmembrane protein 178A OS=Mus musculus OX=10090 GN=Tmem178a PE=1 SV=3,0.027,1.566,3,1,1,1,297,33.1,8.47,other biological processes,other membranes;ER/Golgi,NA,68027,ENSMUSG00000024245,Tmem178a,NA,NA
Q922E4,-0.40476824094433894,-1.3238762216844357,22.81807719239762,-1.8192351754570733,0.08553959725214069,0.1599200914471947,0.05781948290933907,-5.228944407804931,Ethanolamine-phosphate cytidylyltransferase OS=Mus musculus OX=10090 GN=Pcyt2 PE=1 SV=1,0,34.536,10,4,16,4,404,45.2,6.58,other metabolic processes,NA,other molecular function,68671,ENSMUSG00000025137,Pcyt2,Synthesis of PE,One carbon metabolism and related pathways; Kennedy pathway; Glycerolipids and Glycerophospholipids
A2ASZ8,0.40466033041718674,1.3237772022560523,24.166645753015175,3.4709114229945772,0.002724996709942545,0.011535136448854531,0.004170555548873396,-2.0185960198053907,Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Mus musculus OX=10090 GN=Slc25a25 PE=1 SV=1,0,129.605,39,14,129,7,469,52.6,8.54,other metabolic processes;transport;developmental processes;other biological processes,other membranes;mitochondrion,transporter activity;other molecular function,227731,ENSMUSG00000026819,Slc25a25,NA,NA
Q2TA57,0.40465904070975256,1.32377601885659,18.32503139378737,2.3990368791764083,0.027472928529501835,0.06716551571635652,0.02428384922066617,-4.211943663277428,Aspartate beta-hydroxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Asphd1 PE=2 SV=2,0.048,1.219,4,1,1,1,360,38.2,8.25,protein metabolism;other metabolic processes,other membranes,other molecular function,233879,ENSMUSG00000046378,Asphd1,NA,NA
Q9D924,0.40462118924365953,1.3237412878813246,22.782340033881255,3.749403345405593,0.0014664133876852682,0.007343246710124068,0.002654968014417846,-1.415551847218274,"Iron-sulfur cluster assembly 1 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Isca1 PE=2 SV=1",0,67.625,43,4,61,4,129,14.2,9.07,cell organization and biogenesis;protein metabolism;other metabolic processes,other cell component,other molecular function,69046,ENSMUSG00000044792,Isca1,Mitochondrial iron-sulfur cluster biogenesis,NA
P58281,0.40440349451516155,1.3235415576878684,28.522711927550542,3.0964996205012256,0.006223014312218332,0.021400435780499515,0.007737377584426748,-2.814567004055845,"Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus OX=10090 GN=Opa1 PE=1 SV=1",0,792.004,55,60,919,60,960,111.3,7.55,cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes,other membranes;cytosol;mitochondrion;nucleus;other cell component,cytoskeletal activity;other molecular function,74143,ENSMUSG00000038084,Opa1,Regulation of Apoptosis,NA
P48758,-0.4043906923029539,-1.3235298128740118,25.387041057450627,-2.662317609374689,0.015863711483186074,0.04427683212127218,0.01600839215978625,-3.7016932631173636,Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3,0,191.838,66,14,190,13,277,30.6,8.31,other metabolic processes,plasma membrane;other membranes;nucleus;other cell component,other molecular function,12408,ENSMUSG00000051483,Cbr1,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),NA
Q6P8X1,-0.40413916226995283,-1.3232990790952193,22.36756243535872,-2.646269663503958,0.016411301676785423,0.045451117293191394,0.016432957708830426,-3.7334812371714294,Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2,0,66.656,15,7,31,6,406,46.6,6.16,transport;other biological processes,other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,72183,ENSMUSG00000005656,Snx6,NA,NA
D3Z5W3,0.40410301280518723,1.3232659217384908,21.550793967705147,3.3093521138492776,0.0038971054168040675,0.015146442256040267,0.00547623160564278,-2.364671108170545,V-type proton ATPase subunit C OS=Mus musculus OX=10090 GN=Atp6v1c2 PE=1 SV=1,0.001,4.663,4,2,4,1,357,40.6,7.2,transport,other membranes,transporter activity,NA,ENSMUSG00000020566,Atp6v1c2,NA,NA
Q63912,0.4031826036604187,1.3224219751029076,25.774490743739342,3.75924864022619,0.0014345874916512767,0.007229807294881946,0.002613953728648737,-1.3941235635454685,Oligodendrocyte-myelin glycoprotein OS=Mus musculus OX=10090 GN=Omg PE=1 SV=1,0,76.828,16,6,105,6,440,49.3,8.41,cell adhesion;cell organization and biogenesis;stress response;developmental processes,plasma membrane;other membranes;other cell component,other molecular function,18377,NA,Omg,Axonal growth inhibition (RHOA activation),NA
Q3THE2,-0.40299891043149216,-1.3222536065348356,24.464894707267103,-3.821159622436955,0.0012496647761129336,0.006477096683953037,0.002341809447649168,-1.2592493364895176,Myosin regulatory light chain 12B OS=Mus musculus OX=10090 GN=Myl12b PE=1 SV=2,0,122.427,51,8,130,1,172,19.8,4.84,other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,67938,ENSMUSG00000034868; ENSMUSG00000117098,Myl12b,Smooth Muscle Contraction; RHO GTPases activate PAKs,NA
A0A0N4SW94,0.4026935160418361,1.321973737203532,21.738757700979733,3.0240028922444036,0.007290096097423624,0.02388942100033933,0.008637276009182498,-2.9658690711277806,Myeloid-associated differentiation marker (Fragment) OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=1,0,32.936,42,3,15,3,81,8.6,8.38,NA,other membranes,NA,NA,ENSMUSG00000068566,Myadm,NA,NA
E9PWP9,0.4021534338242603,1.3214789404075895,20.646515895377707,2.8970048532835353,0.009602456594163934,0.02961133132832556,0.01070604606442607,-3.2281155839375932,RIKEN cDNA 4931408C20 gene OS=Mus musculus OX=10090 GN=4931408C20Rik PE=4 SV=1,0.038,1.392,1,1,2,1,1381,154,9.07,NA,other membranes,NA,210940,ENSMUSG00000073722,4931408C20Rik,NA,NA
Q9R118,0.40190862940002603,1.321254723621249,17.79593409771215,2.1944605498390377,0.04155506647862574,0.09093199166699835,0.03287667415972081,-4.589558675450191,Serine protease HTRA1 OS=Mus musculus OX=10090 GN=Htra1 PE=1 SV=2,0,7.999,3,1,3,1,480,51.2,7.65,protein metabolism;other metabolic processes;developmental processes;other biological processes,plasma membrane;other membranes;cytosol,other molecular function,56213,ENSMUSG00000006205,Htra1,Degradation of the extracellular matrix,NA
Q91YM4,0.401874544600723,1.3212235083132176,21.720488339474286,2.4538541528740216,0.024539367632293866,0.061953650120993034,0.0223994870308384,-4.107796843833135,FAST kinase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Tbrg4 PE=1 SV=1,0,82.775,20,8,57,8,630,71.5,8.34,RNA metabolism OR transcription;other metabolic processes;other biological processes,mitochondrion,NA,21379,ENSMUSG00000000384,Tbrg4,NA,NA
Q8VC16,-0.4018239438730937,-1.3211771688606133,21.21352005182432,-3.687410130430071,0.001683625405996596,0.008124448928408976,0.0029374135026620585,-1.550337703934213,Leucine-rich repeat-containing protein 14 OS=Mus musculus OX=10090 GN=Lrrc14 PE=1 SV=1,0.012,2.024,1,1,1,1,493,54.9,6.67,other biological processes,other cell component,other molecular function,223664,ENSMUSG00000033728,Lrrc14,NA,NA
Q8BP92,0.4017632149975867,1.3211215563348324,23.490503987259725,1.1860035234893638,0.25103046496461484,0.3676369611391851,0.13292000272803337,-6.10575095499458,Reticulocalbin-2 OS=Mus musculus OX=10090 GN=Rcn2 PE=1 SV=1,0,167.261,38,10,94,10,320,37.2,4.42,NA,ER/Golgi;nucleus,other molecular function,26611,ENSMUSG00000032320,Rcn2,NA,PluriNetWork: mechanisms associated with pluripotency
P43277,0.40157448415863684,1.320948740830202,21.918126613253428,1.3086151221564493,0.20711659329377682,0.31748210586183373,0.11478639755506016,-5.959100705708453,Histone H1.3 OS=Mus musculus OX=10090 GN=H1-3 PE=1 SV=2,0,28.597,17,3,19,1,221,22.1,11.03,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,nucleus;other cell component,nucleic acid binding activity,14957,ENSMUSG00000052565,H1-3,Formation of Senescence-Associated Heterochromatin Foci (SAHF); Apoptosis induced DNA fragmentation,NA
