"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"1501","Q9CZ16",-0.40491469916245,-1.32401062458246,17.7334572842402,1.40157562337328,0.182801815144074,0.286488637293059,0.103580636540315,-5.76539490373421,"Transmembrane protein 178A OS=Mus musculus OX=10090 GN=Tmem178a PE=1 SV=3",0.027,1.566,3,1,1,1,297,33.1,8.47,"other biological processes","other membranes;ER/Golgi",NA,"68027","ENSMUSG00000024245","Tmem178a",NA,NA
"1502","Q922E4",0.404768240944339,1.32387622168444,22.8180771923976,-1.81923517545707,0.0855395972521407,0.159920091447195,0.0578194829093391,-5.22894440780493,"Ethanolamine-phosphate cytidylyltransferase OS=Mus musculus OX=10090 GN=Pcyt2 PE=1 SV=1",0,34.536,10,4,16,4,404,45.2,6.58,"other metabolic processes",NA,"other molecular function","68671","ENSMUSG00000025137","Pcyt2","Synthesis of PE","One carbon metabolism and related pathways; Kennedy pathway; Glycerolipids and Glycerophospholipids"
"1503","A2ASZ8",-0.404660330417187,-1.32377720225605,24.1666457530152,3.47091142299458,0.00272499670994254,0.0115351364488545,0.0041705555488734,-2.01859601980539,"Calcium-binding mitochondrial carrier protein SCaMC-2 OS=Mus musculus OX=10090 GN=Slc25a25 PE=1 SV=1",0,129.605,39,14,129,7,469,52.6,8.54,"other metabolic processes;transport;developmental processes;other biological processes","other membranes;mitochondrion","transporter activity;other molecular function","227731","ENSMUSG00000026819","Slc25a25",NA,NA
"1504","Q2TA57",-0.404659040709753,-1.32377601885659,18.3250313937874,2.39903687917641,0.0274729285295018,0.0671655157163565,0.0242838492206662,-4.21194366327743,"Aspartate beta-hydroxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Asphd1 PE=2 SV=2",0.048,1.219,4,1,1,1,360,38.2,8.25,"protein metabolism;other metabolic processes","other membranes","other molecular function","233879","ENSMUSG00000046378","Asphd1",NA,NA
"1505","Q9D924",-0.40462118924366,-1.32374128788132,22.7823400338813,3.74940334540559,0.00146641338768527,0.00734324671012407,0.00265496801441785,-1.41555184721827,"Iron-sulfur cluster assembly 1 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Isca1 PE=2 SV=1",0,67.625,43,4,61,4,129,14.2,9.07,"cell organization and biogenesis;protein metabolism;other metabolic processes","other cell component","other molecular function","69046","ENSMUSG00000044792","Isca1","Mitochondrial iron-sulfur cluster biogenesis",NA
"1506","P58281",-0.404403494515162,-1.32354155768787,28.5227119275505,3.09649962050123,0.00622301431221833,0.0214004357804995,0.00773737758442675,-2.81456700405584,"Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus OX=10090 GN=Opa1 PE=1 SV=1",0,792.004,55,60,919,60,960,111.3,7.55,"cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes","other membranes;cytosol;mitochondrion;nucleus;other cell component","cytoskeletal activity;other molecular function","74143","ENSMUSG00000038084","Opa1","Regulation of Apoptosis",NA
"1507","P48758",0.404390692302954,1.32352981287401,25.3870410574506,-2.66231760937469,0.0158637114831861,0.0442768321212722,0.0160083921597862,-3.70169326311736,"Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3",0,191.838,66,14,190,13,277,30.6,8.31,"other metabolic processes","plasma membrane;other membranes;nucleus;other cell component","other molecular function","12408","ENSMUSG00000051483","Cbr1","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",NA
"1508","Q6P8X1",0.404139162269953,1.32329907909522,22.3675624353587,-2.64626966350396,0.0164113016767854,0.0454511172931914,0.0164329577088304,-3.73348123717143,"Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2",0,66.656,15,7,31,6,406,46.6,6.16,"transport;other biological processes","other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component","signal transduction activity or receptor binding;cytoskeletal activity;other molecular function","72183","ENSMUSG00000005656","Snx6",NA,NA
"1509","D3Z5W3",-0.404103012805187,-1.32326592173849,21.5507939677051,3.30935211384928,0.00389710541680407,0.0151464422560403,0.00547623160564278,-2.36467110817054,"V-type proton ATPase subunit C OS=Mus musculus OX=10090 GN=Atp6v1c2 PE=1 SV=1",0.001,4.663,4,2,4,1,357,40.6,7.2,"transport","other membranes","transporter activity",NA,"ENSMUSG00000020566","Atp6v1c2",NA,NA
"1510","Q63912",-0.403182603660419,-1.32242197510291,25.7744907437393,3.75924864022619,0.00143458749165128,0.00722980729488195,0.00261395372864874,-1.39412356354547,"Oligodendrocyte-myelin glycoprotein OS=Mus musculus OX=10090 GN=Omg PE=1 SV=1",0,76.828,16,6,105,6,440,49.3,8.41,"cell adhesion;cell organization and biogenesis;stress response;developmental processes","plasma membrane;other membranes;other cell component","other molecular function","18377",NA,"Omg","Axonal growth inhibition (RHOA activation)",NA
"1511","Q3THE2",0.402998910431492,1.32225360653484,24.4648947072671,-3.82115962243696,0.00124966477611293,0.00647709668395304,0.00234180944764917,-1.25924933648952,"Myosin regulatory light chain 12B OS=Mus musculus OX=10090 GN=Myl12b PE=1 SV=2",0,122.427,51,8,130,1,172,19.8,4.84,"other biological processes","cytoskeleton;other cell component","cytoskeletal activity;other molecular function","67938","ENSMUSG00000034868; ENSMUSG00000117098","Myl12b","Smooth Muscle Contraction; RHO GTPases activate PAKs",NA
"1512","A0A0N4SW94",-0.402693516041836,-1.32197373720353,21.7387577009797,3.0240028922444,0.00729009609742362,0.0238894210003393,0.0086372760091825,-2.96586907112778,"Myeloid-associated differentiation marker (Fragment) OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=1",0,32.936,42,3,15,3,81,8.6,8.38,NA,"other membranes",NA,NA,"ENSMUSG00000068566","Myadm",NA,NA
"1513","E9PWP9",-0.40215343382426,-1.32147894040759,20.6465158953777,2.89700485328354,0.00960245659416393,0.0296113313283256,0.0107060460644261,-3.22811558393759,"RIKEN cDNA 4931408C20 gene OS=Mus musculus OX=10090 GN=4931408C20Rik PE=4 SV=1",0.038,1.392,1,1,2,1,1381,154,9.07,NA,"other membranes",NA,"210940","ENSMUSG00000073722","4931408C20Rik",NA,NA
"1514","Q9R118",-0.401908629400026,-1.32125472362125,17.7959340977121,2.19446054983904,0.0415550664786257,0.0909319916669983,0.0328766741597208,-4.58955867545019,"Serine protease HTRA1 OS=Mus musculus OX=10090 GN=Htra1 PE=1 SV=2",0,7.999,3,1,3,1,480,51.2,7.65,"protein metabolism;other metabolic processes;developmental processes;other biological processes","plasma membrane;other membranes;cytosol","other molecular function","56213","ENSMUSG00000006205","Htra1","Degradation of the extracellular matrix",NA
"1515","Q91YM4",-0.401874544600723,-1.32122350831322,21.7204883394743,2.45385415287402,0.0245393676322939,0.061953650120993,0.0223994870308384,-4.10779684383314,"FAST kinase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Tbrg4 PE=1 SV=1",0,82.775,20,8,57,8,630,71.5,8.34,"RNA metabolism OR transcription;other metabolic processes;other biological processes","mitochondrion",NA,"21379","ENSMUSG00000000384","Tbrg4",NA,NA
"1516","Q8VC16",0.401823943873094,1.32117716886061,21.2135200518243,-3.68741013043007,0.0016836254059966,0.00812444892840898,0.00293741350266206,-1.55033770393421,"Leucine-rich repeat-containing protein 14 OS=Mus musculus OX=10090 GN=Lrrc14 PE=1 SV=1",0.012,2.024,1,1,1,1,493,54.9,6.67,"other biological processes","other cell component","other molecular function","223664","ENSMUSG00000033728","Lrrc14",NA,NA
"1517","Q8BP92",-0.401763214997587,-1.32112155633483,23.4905039872597,1.18600352348936,0.251030464964615,0.367636961139185,0.132920002728033,-6.10575095499458,"Reticulocalbin-2 OS=Mus musculus OX=10090 GN=Rcn2 PE=1 SV=1",0,167.261,38,10,94,10,320,37.2,4.42,NA,"ER/Golgi;nucleus","other molecular function","26611","ENSMUSG00000032320","Rcn2",NA,"PluriNetWork: mechanisms associated with pluripotency"
"1518","P43277",-0.401574484158637,-1.3209487408302,21.9181266132534,1.30861512215645,0.207116593293777,0.317482105861834,0.11478639755506,-5.95910070570845,"Histone H1.3 OS=Mus musculus OX=10090 GN=H1-3 PE=1 SV=2",0,28.597,17,3,19,1,221,22.1,11.03,"cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes","nucleus;other cell component","nucleic acid binding activity","14957","ENSMUSG00000052565","H1-3","Formation of Senescence-Associated Heterochromatin Foci (SAHF); Apoptosis induced DNA fragmentation",NA
"1519","Q9EQH3",0.40140345948118,1.32079215788239,25.7286288891719,-2.80155921494298,0.011791779950622,0.0347300111605995,0.0125567167237676,-3.42258277153214,"Vacuolar protein sorting-associated protein 35 OS=Mus musculus OX=10090 GN=Vps35 PE=1 SV=1",0,304.38,38,28,242,28,796,91.7,5.44,"cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;other biological processes","other membranes;cytosol;mitochondrion;other cytoplasmic organelle;other cell component","signal transduction activity or receptor binding","65114","ENSMUSG00000031696","Vps35","WNT ligand biogenesis and trafficking",NA
"1520","E9PV44",-0.401380756306491,-1.32077137321321,27.0493589870793,3.61382149141864,0.00198338587026873,0.0091392246072766,0.00330430802160669,-1.70997243189647,"ATP synthase F1 subunit epsilon OS=Mus musculus OX=10090 GN=Atpif1 PE=1 SV=1",0,39.848,49,6,114,6,74,8.8,9.31,"other biological processes","mitochondrion","enzyme regulator activity",NA,"ENSMUSG00000054428","Atpif1",NA,"Electron Transport Chain"
"1521","Q6NVF4",-0.400958021702404,-1.32038442104751,19.7059164091861,2.6601202621727,0.0159376477072366,0.0443888831195898,0.0160489044601706,-3.70605065266272,"DNA helicase B OS=Mus musculus OX=10090 GN=Helb PE=1 SV=2",0.006,2.338,1,1,8,1,1074,121.4,5.82,"cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes","nucleus;other cell component","nucleic acid binding activity;other molecular function","117599","ENSMUSG00000020228","Helb",NA,NA
"1522","Q3UK37",-0.400887126199294,-1.32031953760702,20.3970113065959,2.21981705126659,0.0395048714900789,0.0878108846826852,0.0317482306333031,-4.5437610165889,"Tubulin epsilon and delta complex protein 1 OS=Mus musculus OX=10090 GN=Tedc1 PE=1 SV=2",0.057,1.08,2,1,1,1,420,46.8,7.37,"other biological processes","cytoskeleton;other cell component",NA,"104732","ENSMUSG00000037466","Tedc1",NA,NA
"1523","D6RDB5",0.400793663972095,1.32023400601228,19.4444623086336,-2.06774047202178,0.0533380146161462,0.11011268496712,0.0398114986612554,-4.81380151906376,"Rho GTPase-activating protein 23 OS=Mus musculus OX=10090 GN=Arhgap23 PE=1 SV=1",0,24.451,6,3,22,2,634,70.2,7.85,"signal transduction;other biological processes",NA,"enzyme regulator activity",NA,"ENSMUSG00000049807","Arhgap23",NA,NA
"1524","P70224",-0.400690935098204,-1.32014000047385,17.8590446319795,2.57576058013017,0.0196313466663297,0.0524586658351205,0.0189665532657728,-3.88767838730099,"GTPase IMAP family member 1 OS=Mus musculus OX=10090 GN=Gimap1 PE=1 SV=3",0.031,1.501,3,1,4,1,277,30.8,9,"developmental processes","other membranes;ER/Golgi","other molecular function",NA,NA,"Gimap1",NA,NA
"1525","Q9D8T7",-0.400650608890224,-1.32010310043975,22.2490764340724,3.27473698318134,0.00420653470726215,0.0159951208201725,0.00578307332446813,-2.4383495993033,"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Slirp PE=1 SV=2",0,91.29,65,6,66,6,112,12.6,9.82,"cell organization and biogenesis;other biological processes","cytoskeleton;mitochondrion;nucleus;other cell component","nucleic acid binding activity","380773","ENSMUSG00000021040","Slirp",NA,"mRNA processing"
"1526","Q9D4H1",-0.400517725291149,-1.31998151412551,23.3446596038753,2.85630267406844,0.0104833885039779,0.0318052610424764,0.0114992664813461,-3.31133734201044,"Exocyst complex component 2 OS=Mus musculus OX=10090 GN=Exoc2 PE=1 SV=1",0,57.158,10,9,64,9,924,103.9,7.18,"transport;other biological processes","plasma membrane;other membranes;other cell component","other molecular function","66482","ENSMUSG00000021357","Exoc2","Insulin processing; VxPx cargo-targeting to cilium",NA
"1527","Q8BMS1",-0.400500475427577,-1.31996573160441,26.7824072926503,2.69101933829486,0.0149274931081939,0.0421715056196359,0.0152472064414794,-3.64463755084543,"Trifunctional enzyme subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Hadha PE=1 SV=1",0,429.815,51,29,414,29,763,82.6,9.14,"other metabolic processes;other biological processes","mitochondrion","other molecular function","97212","ENSMUSG00000025745","Hadha","Beta oxidation of palmitoyl-CoA to myristoyl-CoA; Beta oxidation of hexanoyl-CoA to butanoyl-CoA; Acyl chain remodeling of CL; Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA; Beta oxidation of octanoyl-CoA to hexanoyl-CoA; Beta oxidation of myristoyl-CoA to lauroyl-CoA; Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA","Fatty Acid Beta Oxidation; Mitochondrial LC-Fatty Acid Beta-Oxidation"
"1528","Q3ULD5",-0.400450035636897,-1.31991958350696,24.5999105709615,2.30877405589555,0.0330270366173839,0.0769719404548255,0.0278293850094251,-4.38078756118868,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Mccc2 PE=1 SV=1",0,244.283,44,20,205,20,563,61.3,8,"other metabolic processes","mitochondrion;other cell component","other molecular function","78038","ENSMUSG00000021646","Mccc2","Biotin transport and metabolism; Branched-chain amino acid catabolism",NA
"1529","E9QK34",-0.400296893221736,-1.31977948117132,19.4571649655762,1.88606496363204,0.0755171679003982,0.145225909711246,0.0525067671519889,-5.12072829165627,"Neuroligin-1 OS=Mus musculus OX=10090 GN=Nlgn1 PE=1 SV=1",0,80.369,13,8,57,4,814,91,6.1,"cell adhesion;cell organization and biogenesis;other biological processes","plasma membrane;other membranes;other cell component","signal transduction activity or receptor binding","192167","ENSMUSG00000063887","Nlgn1",NA,"Serotonin and anxiety-related events"
"1530","Q3UHH0",0.400048692553788,1.31955244637631,29.3898549513088,-2.73658276767044,0.0135487596260115,0.0390319164372157,0.0141120806331301,-3.55354318998808,"Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2b2 PE=1 SV=1",0,778.345,41,46,957,4,1194,132,5.96,"transport","plasma membrane;other membranes","transporter activity;other molecular function","11941","ENSMUSG00000030302","Atp2b2",NA,"Calcium Regulation in the Cardiac Cell"
"1531","P51174",-0.399981866486879,-1.31949132572688,21.7240850028213,1.94003438405045,0.0727731456173367,0.141027929344478,0.0509889775367282,-4.86174358497425,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadl PE=1 SV=2",0,251.102,33,15,218,1,430,47.9,8.31,"other metabolic processes;stress response;other biological processes","other membranes;mitochondrion","other molecular function","11363",NA,"Acadl","Beta oxidation of myristoyl-CoA to lauroyl-CoA; Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA","Fatty Acid Beta Oxidation; PPAR signaling pathway; Mitochondrial LC-Fatty Acid Beta-Oxidation"
"1532","Q8R0Y8",-0.399798730992401,-1.31932384032424,23.3458085399085,2.98752899361534,0.00789223726110099,0.0255154282575874,0.00922516273417201,-3.04156702088048,"Mitochondrial coenzyme A transporter SLC25A42 OS=Mus musculus OX=10090 GN=Slc25a42 PE=1 SV=1",0,123.885,42,11,109,11,318,35.2,10.05,"transport","other membranes","transporter activity;other molecular function","73095","ENSMUSG00000002346","Slc25a42",NA,NA
"1533","E9PUK3",-0.399559316455694,-1.31910491734353,24.5974319417781,2.80123728090288,0.0117999200568492,0.0347300111605995,0.0125567167237676,-3.42323457488455,"Formin-binding protein 1-like OS=Mus musculus OX=10090 GN=Fnbp1l PE=1 SV=1",0,23.616,10,6,12,6,551,63.9,6.27,"other metabolic processes;transport;signal transduction","plasma membrane;other membranes;cytoskeleton;other cell component",NA,"214459","ENSMUSG00000039735","Fnbp1l",NA,NA
"1534","Q9CPZ8",-0.399506874588461,-1.3190569688404,20.5407480669072,3.25941310483007,0.00435110818588437,0.0164092989096366,0.00593282038094167,-2.47090759892702,"COX assembly mitochondrial protein homolog OS=Mus musculus OX=10090 GN=Cmc1 PE=1 SV=1",0,9.46,19,2,6,2,106,12.5,8.24,NA,NA,"other molecular function","67899","ENSMUSG00000039163","Cmc1",NA,NA
"1535","A0A140LHH0",-0.399392691922959,-1.31895257568984,17.1625257764792,1.31651469524585,0.204508014567433,0.314094343495812,0.113561544152023,-5.94924160573225,"Tetratricopeptide repeat protein 34 OS=Mus musculus OX=10090 GN=Ttc34 PE=4 SV=1",0.044,1.284,1,1,3,1,1063,115.3,7.47,NA,NA,NA,NA,"ENSMUSG00000046637","Ttc34",NA,NA
"1536","Q9CQ06",-0.399382713945876,-1.31894345357276,21.4079619470745,2.98049560216189,0.00801377747325317,0.0258236279820856,0.00933659306504556,-3.05612997335824,"39S ribosomal protein L24, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl24 PE=1 SV=1",0,28.731,30,5,24,5,216,24.9,9.5,"protein metabolism;other metabolic processes","mitochondrion;translational apparatus","nucleic acid binding activity;other molecular function","67707","ENSMUSG00000019710","Mrpl24","Mitochondrial translation elongation; Mitochondrial translation termination",NA
